"clip1_id"	"clip2_id"	"clip3_id"	"clip1_numvotes"	"clip2_numvotes"	"clip3_numvotes"	"clip1_mp3_path"	"clip2_mp3_path"	"clip3_mp3_path"
"40913"	"54289"	"37827"	"0"	"0"	"2"	"4/ensemble_mirable-triemer_six_cello_sonatas-09-sonata_2_minuetto_i-88-117.mp3"	"a/jacob_heringman-black_cow-17-bakfark_fantasia-30-59.mp3"	"d/various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-117-146.mp3"
"36624"	"13363"	"40228"	"3"	"5"	"16"	"1/four_stones-chronic_dreams-08-ocean_in_her_head_spliff_mix-146-175.mp3"	"f/kenji_williams-faces_of_epiphany-03-illusion_bedrock_mix-378-407.mp3"	"f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-09-o_gelosia_de_amanti-0-29.mp3"
"9816"	"43747"	"5473"	"1"	"0"	"0"	"8/justin_bianco-phoenix-02-so_softly-88-117.mp3"	"2/saros-soundscapes-10-prelude_3-0-29.mp3"	"a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3"
"2578"	"54627"	"52175"	"59"	"4"	"7"	"f/brad_sucks-i_dont_know_what_im_doing-01-making_me_nervous-0-29.mp3"	"0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-17-prelude_and_fugue_no__21_in_bflat_major_bwv_890_praeludium-59-88.mp3"	"9/cheryl_ann_fulton-the_airs_of_wales-14-the_welsh_ground-0-29.mp3"
"27347"	"1757"	"41280"	"3"	"1"	"1"	"f/ivilion-sartinal-06-hshante-233-262.mp3"	"8/tim_rayborn-veils_of_light-01-gilim-0-29.mp3"	"6/curandero-curandero-09-teddy_bear-30-59.mp3"
"48348"	"17159"	"27309"	"1"	"1"	"0"	"3/kitka-the_vine-12-mershkvaris_simghera_rimtitairi_georgia-59-88.mp3"	"2/magnatune_remixed-ridin_the_faders_2-04-curl_my_cranium__lo_tag_blanco_and_fourstones-30-59.mp3"	"c/william_brooks-fowl_mouth-06-hideaway-30-59.mp3"
"17483"	"44596"	"53909"	"15"	"18"	"20"	"5/dj_markitos-unreachable_destiny-04-element_of_truth-0-29.mp3"	"e/solace-balance-10-tiger_moon_dance-146-175.mp3"	"f/philharmonia_baroque_orchestra-handel__atalanta_cd2-16-recitativo_oh_del_crudo_mio_bene-30-59.mp3"
"8781"	"38170"	"31387"	"3"	"5"	"5"	"c/rapoon-easterly_6_or_7-02-our_tresspasses-175-204.mp3"	"5/cheryl_ann_fulton-the_once_and_future_harp-08-virgin_light-0-29.mp3"	"7/aba_structure-epic-07-erased-755-784.mp3"
"14627"	"17471"	"28952"	"2"	"2"	"1"	"f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3"	"b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3"	"3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3"
"9386"	"31786"	"52858"	"2"	"1"	"0"	"0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3"	"e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3"	"5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3"
"21752"	"30974"	"6717"	"1"	"1"	"0"	"5/stargarden-step_off-05-china_green-494-523.mp3"	"1/phebe_craig_and_katherine_westine-beside_themselves-07-couperin_musetes_de_choisi_et_de_taverni-146-175.mp3"	"e/hans_christian-phantoms-02-coyotes_dance-117-146.mp3"
"9356"	"4316"	"46294"	"0"	"0"	"1"	"1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-668-697.mp3"	"b/magnatune_compilation-rock-01-shane_jackman_didnt_i-88-117.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-929-958.mp3"
"48043"	"36352"	"34380"	"0"	"1"	"1"	"a/da_camera-a_celtic_celebration-12-gavotta_summer__the_poppy_from_airs_for_the_seasons_osward-0-29.mp3"	"e/solace-balance-08-miss_anime-30-59.mp3"	"c/lvx_nova-lvx_nova-08-in_memory_of_magick_mick-407-436.mp3"
"37832"	"22067"	"7106"	"1"	"7"	"2"	"f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3"	"2/stellamara-star_of_the_sea-05-del_mar_rojo-30-59.mp3"	"b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3"
"7445"	"55108"	"4143"	"0"	"1"	"0"	"7/artemis-gravity-02-fountain_of_life-59-88.mp3"	"a/james_edwards-le_tresor_dorphee_by_antoine_francisque-18-courante-0-29.mp3"	"6/norine_braun-crow-01-salem-117-146.mp3"
"52931"	"58140"	"37834"	"6"	"8"	"38"	"d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-15-ouverture_burlesque_ouverture_a_la_polonaise_telemann-117-146.mp3"	"b/hanneke_van_proosdij-harpsichord_suites_of_chambonnieres-26-suite_in_f_major__allemande-146-175.mp3"	"f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-88-117.mp3"
"36219"	"55292"	"54503"	"1"	"0"	"0"	"2/drop_trio-big_dipper-08-leftys_alone-117-146.mp3"	"0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-18-prelude_and_fugue_no__21_in_bflat_major_bwv_890_fuga-30-59.mp3"	"9/the_strap_ons-geeking_crime-17-k_christ-30-59.mp3"
"41961"	"33920"	"27507"	"0"	"1"	"0"	"6/philharmonia_baroque-rameau_and_leclair-10-airs_de_demons_i__ii__iii__leclair_scylla_et_glaucus-30-59.mp3"	"3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-07-tombeau_de_m__blancheroche_froberger-233-262.mp3"	"4/trip_wamsley-its_better_this_way-06-its_here_now-59-88.mp3"
"42175"	"36300"	"49336"	"0"	"4"	"0"	"c/reza_manzoori-restrung-10-breath-30-59.mp3"	"6/dj_markitos-slower_emotions138_bpm_remixes-08-love_peace_and_ecstasy_138_bpm_remix-262-291.mp3"	"e/justin_bianco-forge-12-war-146-175.mp3"
"3490"	"904"	"52002"	"1"	"1"	"0"	"b/the_bots-now_is_the_time-01-push-117-146.mp3"	"a/da_camera-a_celtic_celebration-01-carolans_concerto_carolan_five_tunes_by_the_irish_harper-59-88.mp3"	"3/c__layne-potemkin_villages-14-stiltz-59-88.mp3"
"7445"	"43037"	"6352"	"21"	"5"	"2"	"7/artemis-gravity-02-fountain_of_life-59-88.mp3"	"4/rapoon-the_kirghiz_light__cd_1-10-jacobs_drum-88-117.mp3"	"d/shiva_in_exile-ethnic-02-breathing-30-59.mp3"
"54000"	"23729"	"46403"	"2"	"0"	"0"	"6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-16-sonata_iv_minuet-88-117.mp3"	"5/dj_markitos-unreachable_destiny-05-obsession_forever-146-175.mp3"	"5/four_stones_net-ridin_the_faders-11-part_11-117-146.mp3"
"17483"	"45869"	"2544"	"2"	"1"	"2"	"5/dj_markitos-unreachable_destiny-04-element_of_truth-0-29.mp3"	"7/rapoon-what_do_you_suppose-11-i_dont_expect_anyone-407-436.mp3"	"4/jami_sieber-hidden_sky-01-maenam-175-204.mp3"
"4873"	"48605"	"29251"	"0"	"2"	"0"	"d/various_artists-the_art_of_persuasion-01-subterranean_artemis-30-59.mp3"	"0/jag-juke_joint_boogie-12-pearline-59-88.mp3"	"7/paul_avgerinos-phos_hilaron-06-song_of_the_gladness-320-349.mp3"
"22072"	"14875"	"6281"	"8"	"29"	"7"	"2/stellamara-star_of_the_sea-05-del_mar_rojo-175-204.mp3"	"0/william_brooks-bitter_circus-03-seven_promises-117-146.mp3"	"5/mr_epic-sideways-02-blue_days-117-146.mp3"
"39434"	"43074"	"53909"	"1"	"11"	"27"	"a/plunkett-14_days-09-hold_tight-117-146.mp3"	"4/justin_bianco-siren-10-journeys_twilight-30-59.mp3"	"f/philharmonia_baroque_orchestra-handel__atalanta_cd2-16-recitativo_oh_del_crudo_mio_bene-30-59.mp3"
"45535"	"2139"	"49609"	"0"	"2"	"0"	"c/touchinggrace-happenstance-11-eastern_sky-262-291.mp3"	"6/norine_braun-now_and_zen-01-jade-117-146.mp3"	"a/jacob_heringman-black_cow-13-bakfark_non_accedat_ad_te_malum_secunda_pars-0-29.mp3"
"10846"	"4847"	"32069"	"21"	"3"	"4"	"5/thursday_group-uncle_mean-02-uncle_mean-233-262.mp3"	"8/hybris-the_first_words-01-squalid_rooms-59-88.mp3"	"2/mrdc-timecode-07-leaving-88-117.mp3"
"43602"	"13184"	"10913"	"2"	"0"	"0"	"6/strojovna_07-mirnix-10-out_clipping-175-204.mp3"	"9/strojovna_07-iii-03-gvgh-175-204.mp3"	"2/version-versions-02-universal_humans-262-291.mp3"
"8773"	"41690"	"35753"	"1"	"0"	"0"	"b/satori-journey_to_other_worlds-02-other_worlds-1596-1625.mp3"	"7/falik-elvolution-09-what_not_things_seem_are_they-0-29.mp3"	"4/dj_cary-downtempo_chill_2-08-huan_ying_mr_gelatine-30-59.mp3"
"31786"	"9386"	"52858"	"3"	"0"	"0"	"e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3"	"0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3"	"5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3"
"40435"	"30445"	"5853"	"3"	"3"	"10"	"9/the_kokoon-berlin-09-passion_of_life-175-204.mp3"	"0/ammonite-reconnection-07-angel_hold_on___-262-291.mp3"	"6/ralph_meulenbroeks-gambomania-02-arabesque_martin_marais-117-146.mp3"
"36715"	"56523"	"23576"	"4"	"2"	"7"	"4/rapoon-the_kirghiz_light__cd_1-08-ora-233-262.mp3"	"3/jag-four_strings-20-your_daddy_dont_know-59-88.mp3"	"0/the_bots-truth-05-never_fall_in_love-146-175.mp3"
"29530"	"40631"	"27885"	"7"	"9"	"35"	"a/edward_martin_and_william_bastian-virtues_and_vices-06-tant_que_vivray_claudin_de_semisy-0-29.mp3"	"4/paul_berget-the_siena_manuscript_on_renaissance_lute-09-recercar_9-0-29.mp3"	"5/mrdc-plethora-06-lostcode-262-291.mp3"
"40036"	"19350"	"9362"	"0"	"1"	"1"	"a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-175-204.mp3"	"3/etherfysh-box_of_fysh-04-rama-1045-1074.mp3"	"1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-842-871.mp3"
"50537"	"37980"	"40851"	"0"	"1"	"2"	"f/norine_braun-and_the_mood_swings-13-running_on_the_edge-204-233.mp3"	"f/satori-healing_sounds_of_tibet-08-tibetan_trance-59-88.mp3"	"6/hoxman-synthesis_of_five-09-snake_eye-0-29.mp3"
"54881"	"29638"	"54283"	"1"	"2"	"1"	"6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-17-the_orange_rogue_trad__arr__rossi-117-146.mp3"	"b/liquid_zen-elements_at_loop_10-06-the_surface-0-29.mp3"	"e/philharmonia_baroque_orchestra-handel__atalanta_cd1-17-aria_riportai_glorioso_palma-88-117.mp3"
"43855"	"2837"	"21791"	"1"	"1"	"0"	"4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-10-qui_sedes_ad_dextram_patris-59-88.mp3"	"7/rocket_city_riot-pop_killer-01-mister_right-88-117.mp3"	"4/paul_avgerinos-sky_of_grace-05-communion-0-29.mp3"
"4167"	"23031"	"5239"	"3"	"8"	"6"	"3/etherfysh-box_of_fysh-01-sanctuary-552-581.mp3"	"4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-0-29.mp3"	"d/rapoon-vernal_crossing-01-the_same_river_once-88-117.mp3"
"12292"	"5987"	"18512"	"0"	"3"	"0"	"0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-03-concerto_in_a_minor_for_four_harpsichords_bwv_1065_iii_allegro-146-175.mp3"	"f/memories_of_tomorrow-waiting_for_dawn-02-after_thought-88-117.mp3"	"2/shira_kammen-the_almanac-04-may_carol-88-117.mp3"
"9459"	"43596"	"37307"	"2"	"3"	"2"	"5/satori-for_relaxation-02-river_surround-349-378.mp3"	"6/strojovna_07-mirnix-10-out_clipping-0-29.mp3"	"1/etherine-24_days-08-singing_for_the_day-59-88.mp3"
"37083"	"15072"	"27985"	"2"	"0"	"1"	"0/paul_berget-the_siena_manuscript_on_steel_string_guitar-08-recercar_8_steel_string_guitar-59-88.mp3"	"4/myles_cochran-marginal_street-03-so_gone-378-407.mp3"	"1/william_brooks-karma_dogs-06-miracle-117-146.mp3"
"57624"	"12131"	"56718"	"1"	"0"	"0"	"b/la_primavera-english_renaissance_music-24-i_saw_my_lady_weepe_dowland-262-291.mp3"	"1/suzanne_teng-mystic_journey-03-china_lily-233-262.mp3"	"f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-21-pavana_4_course_guitar-30-59.mp3"
"40264"	"27594"	"26134"	"0"	"0"	"1"	"2/duo_chambure-vihuela_duets_of_valderrabano-09-obsecro_te_domina_josquin_dez_prez-233-262.mp3"	"f/paul_berget-sl_weiss_on_11_strings-06-linfidele_suite_paysanne-117-146.mp3"	"1/artemis-undone-06-beside_u-59-88.mp3"
"30136"	"6"	"54102"	"2"	"0"	"0"	"4/falling_you-touch-07-____a_cry_for_the_brokenhearted-117-146.mp3"	"f/american_bach_soloists-j_s__bach_solo_cantatas-01-bwv54__i_aria-146-175.mp3"	"d/katherine_roberts_perl-j_s__bach_french_suites-16-suite_no_3_in_b_minor_bwv_814_sarabande-204-233.mp3"
"28431"	"30745"	"2816"	"4"	"14"	"14"	"5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3"	"3/spinecar-autophile-07-cant_sleep-0-29.mp3"	"f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-291-320.mp3"
"44689"	"44918"	"6034"	"0"	"0"	"1"	"7/rob_costlow-woods_of_chaos-10-twilight-88-117.mp3"	"e/steven_devine-portrait_of_an_english_harpsichord-11-sonata_no_1_in_f_major_allegro_thomas_arne-0-29.mp3"	"0/chris_harvey-the_white_sail-02-allegiance-146-175.mp3"
"56523"	"36715"	"23576"	"6"	"4"	"6"	"3/jag-four_strings-20-your_daddy_dont_know-59-88.mp3"	"4/rapoon-the_kirghiz_light__cd_1-08-ora-233-262.mp3"	"0/the_bots-truth-05-never_fall_in_love-146-175.mp3"
"52052"	"56250"	"10709"	"1"	"0"	"1"	"d/katherine_roberts_perl-j_s__bach_french_suites-14-suite_no_3_in_b_minor_bwv_814_allemande-88-117.mp3"	"1/etherine-24_days-20-in_the_garden-30-59.mp3"	"5/stargarden-the_art_of_analog_diversion-02-trybal-88-117.mp3"
"38270"	"11073"	"33781"	"10"	"5"	"8"	"0/the_bots-truth-08-where_has_our_love_gone-146-175.mp3"	"1/zilla-egg-02-wicker_pilots-0-29.mp3"	"0/william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-117-146.mp3"
"49393"	"2979"	"35226"	"2"	"0"	"1"	"f/various_artists-south_by_southwest_compilation-12-wreck_of_the_zephyr_drop_trio-117-146.mp3"	"d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-929-958.mp3"	"4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-88-117.mp3"
"53758"	"19598"	"6959"	"1"	"0"	"2"	"6/jeni_melia-the_lost_art_of_wooing-16-lady_careys_dump_anon-30-59.mp3"	"9/suzanne_teng-enchanted_wind-04-septembers_angels-175-204.mp3"	"e/solace-balance-02-dragon_and_sword-349-378.mp3"
"57776"	"19397"	"33513"	"1"	"0"	"1"	"c/the_art_of_the_lute_player-the_art_of_the_lute_player-24-tiento_del_segundo_tono__alonso_mudarra__jacob_heringman-0-29.mp3"	"0/ammonite-reconnection-04-restrained_mind-146-175.mp3"	"7/artemis-gravity-07-subterranean-204-233.mp3"
"21490"	"24772"	"51717"	"5"	"14"	"6"	"d/rapoon-vernal_crossing-05-bol_baya-204-233.mp3"	"b/liquid_zen-elements_at_loop_10-05-spirit-59-88.mp3"	"1/tim_rayborn-qadim-14-perishde__santur_persian-262-291.mp3"
"50052"	"39653"	"41805"	"5"	"6"	"2"	"6/tom_paul-i_was_king-13-i_wish_the_world_was_flat-59-88.mp3"	"6/dj_markitos-slower_emotions138_bpm_remixes-09-inside_your_dreams_138_bpm_remix-146-175.mp3"	"0/rocket_city_riot-last_of_the_pleasure_seekers-10-in_my_bones-30-59.mp3"
"30091"	"8196"	"15173"	"1"	"2"	"0"	"6/ralph_meulenbroeks-gambomania-07-la_reveuse_martin_marais-88-117.mp3"	"b/solar_cycle-sunlight-02-like_it_2-88-117.mp3"	"d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-03-sonata_in_c_major_grand_duo__scherzo__allegro_vivace-204-233.mp3"
"11168"	"607"	"18213"	"1"	"0"	"1"	"e/dac_crowell-within_this_space-02-within_this_space-1451-1480.mp3"	"c/jay_kishor-the_payans_concert-01-bhimpalasi-552-581.mp3"	"c/seismic_anamoly-ramifications-04-julies_tune-320-349.mp3"
"16703"	"342"	"53972"	"32"	"4"	"5"	"1/dac_crowell-sferica-04-benthic-929-958.mp3"	"8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-117-146.mp3"	"1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-16-sonata_in_d_major_op__102_no__2_adagio_con_molto_sentimento_daffetto-59-88.mp3"
"5805"	"46161"	"31451"	"1"	"0"	"0"	"3/c__layne-potemkin_villages-01-you_are_the_reason-146-175.mp3"	"b/elizabeth_wolff-moments_musicaux-11-moritz_moszkowski__4_moments_musicaux_op__84__moderato_e_grazioso-30-59.mp3"	"6/ed_martin-luis_milan__el_maestro-07-fantasia_7-0-29.mp3"
"34801"	"36220"	"23473"	"1"	"0"	"1"	"d/the_west_exit-nocturne-08-become_anyone-117-146.mp3"	"2/drop_trio-big_dipper-08-leftys_alone-146-175.mp3"	"c/jamie_janover-now_center_of_time-05-momentinnium-494-523.mp3"
"58763"	"49355"	"6273"	"0"	"5"	"2"	"8/jacob_heringman-blame_not_my_lute-38-the_paduane-0-29.mp3"	"e/solace-balance-12-wither_my_lotus_flower-88-117.mp3"	"5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-02-blow_northerne_wynd-88-117.mp3"
"13951"	"41537"	"25877"	"7"	"0"	"2"	"e/jamie_janover_and_michael_masley-all_strings_considered-03-mnemonic_harmonics-320-349.mp3"	"a/four_stones-la_vie_chill-09-u_meaning_u-204-233.mp3"	"7/roots_of_rebellion-the_looking_glass-06-amnesia-175-204.mp3"
"20072"	"15645"	"46011"	"16"	"4"	"23"	"e/skitzo-heavy_shit-04-stab_her_goodnight-117-146.mp3"	"4/norine_braun-modern_anguish-03-the_mystic-59-88.mp3"	"0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-146-175.mp3"
"39376"	"21109"	"9147"	"4"	"1"	"4"	"5/arthur_yoria-suerte_something-09-greek_archaic-88-117.mp3"	"1/solace-the_gathering_season-05-aenaem-146-175.mp3"	"a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-88-117.mp3"
"42679"	"47279"	"5464"	"2"	"2"	"10"	"8/cargo_cult-vibrant-10-fifth-59-88.mp3"	"f/glen_bledsoe-octopants-11-und_so_weiter_i-0-29.mp3"	"a/bjorn_fogelberg-karooshi_porn-01-trioxidation-0-29.mp3"
"11904"	"9312"	"31108"	"12"	"4"	"3"	"d/belief_systems-eproms-03-boiling-175-204.mp3"	"5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-1277-1306.mp3"	"5/human_response-survival-07-distance-262-291.mp3"
"3260"	"4502"	"5983"	"0"	"2"	"1"	"8/justin_bianco-phoenix-01-phoenix-88-117.mp3"	"2/ensemble_mirable-conversations_galantes-01-sonata_iii_in_d_minor_allegromoderato-88-117.mp3"	"e/burning_babylon-stereo_mash_up-02-addis_red_dub-204-233.mp3"
"36220"	"34801"	"23473"	"0"	"2"	"1"	"2/drop_trio-big_dipper-08-leftys_alone-146-175.mp3"	"d/the_west_exit-nocturne-08-become_anyone-117-146.mp3"	"c/jamie_janover-now_center_of_time-05-momentinnium-494-523.mp3"
"50950"	"26334"	"1999"	"0"	"2"	"0"	"4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-30-59.mp3"	"a/somadrone-trancelucent-06-coda-146-175.mp3"	"a/tilopa-pictures_of_silence-01-ichi-30-59.mp3"
"31752"	"5636"	"53032"	"0"	"2"	"0"	"e/tilopa-out_of_the_blue-07-heeyahoa-494-523.mp3"	"b/seismic_anamoly-dead_mans_hand-01-walkin_the_line-146-175.mp3"	"3/jan_hanford-24_preludes_for_solo_piano-15-prelude_no__15_in_a_minor-30-59.mp3"
"52656"	"2443"	"51700"	"0"	"0"	"2"	"c/strojovna_07-number_1-15-fajront-30-59.mp3"	"5/thursday_group-uncle_mean-01-like_white_on_rice-117-146.mp3"	"c/the_art_of_the_lute_player-the_art_of_the_lute_player-14-pavan_heres_paternus__antony_holborne__jacob_heringman-117-146.mp3"
"21993"	"29873"	"25776"	"2"	"7"	"2"	"d/paul_avgerinos-balancing_spheres-05-day_dreams__and_thirst_is_quenched-842-871.mp3"	"e/touchinggrace-submission-06-watching_clouds-175-204.mp3"	"f/magnatune-relaxation_spa-06-after_claire_fitch-146-175.mp3"
"17267"	"33118"	"31629"	"15"	"31"	"7"	"c/beatundercontrol-the_introduction-04-direction_dub-0-29.mp3"	"c/seismic_anamoly-ramifications-07-serenade_for_samantha-0-29.mp3"	"8/justin_bianco-phoenix-07-gift-30-59.mp3"
"36821"	"30982"	"28578"	"4"	"4"	"0"	"a/jade_leary-and_come_the_sirens-08-paul_gauguin-0-29.mp3"	"f/norine_braun-and_the_mood_swings-07-cruel_streak-88-117.mp3"	"6/mercy_machine-in_your_bed-06-quietly-88-117.mp3"
"49355"	"58763"	"6273"	"3"	"0"	"3"	"e/solace-balance-12-wither_my_lotus_flower-88-117.mp3"	"8/jacob_heringman-blame_not_my_lute-38-the_paduane-0-29.mp3"	"5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-02-blow_northerne_wynd-88-117.mp3"
"35743"	"45502"	"9321"	"2"	"0"	"1"	"8/ivilion-terean-08-hthar-88-117.mp3"	"a/asteria-soyes_loyal-11-dueil_angoisseux_gilles_binchois-233-262.mp3"	"5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-1538-1567.mp3"
"27637"	"5916"	"24980"	"0"	"1"	"0"	"c/touchinggrace-happenstance-06-last_nights_dream_the_experience-175-204.mp3"	"4/trip_wamsley-its_better_this_way-02-20_years_too_late-88-117.mp3"	"c/touchinggrace-happenstance-05-sunday_driver-0-29.mp3"
"49155"	"5659"	"25574"	"1"	"0"	"1"	"c/william_brooks-blue_ribbon__the_best_of_william_brooks-12-the_hanging_of_allen_scott_johnson-175-204.mp3"	"1/spinecar-up_from_the_mud-01-waste_away-0-29.mp3"	"f/american_bach_soloists-j_s__bach_solo_cantatas-06-bwv82__iii_aria-320-349.mp3"
"25241"	"41411"	"11965"	"3"	"0"	"1"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3"	"5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-88-117.mp3"	"8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-30-59.mp3"
"37428"	"55029"	"49015"	"0"	"0"	"2"	"6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3"	"b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3"	"1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3"
"49873"	"14539"	"5223"	"0"	"2"	"1"	"b/magnatune_compilation-rock-13-emmas_mini_disconnected-204-233.mp3"	"d/shira_kammen-mistral-03-quand_jetais_jeune-59-88.mp3"	"2/jesse_manno-sea_spirits-01-the_river-0-29.mp3"
"55029"	"37428"	"49015"	"1"	"0"	"0"	"b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3"	"6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3"	"1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3"
"56776"	"17173"	"25497"	"4"	"2"	"12"	"4/ensemble_mirable-triemer_six_cello_sonatas-21-sonata_5_largo-88-117.mp3"	"4/paul_avgerinos-sky_of_grace-04-dance_of_life-175-204.mp3"	"6/drop_trio-cezanne-05-wreck_of_the_zephyr-523-552.mp3"
"28099"	"15956"	"1385"	"1"	"1"	"0"	"5/paul_avgerinos-muse_of_the_round_sky-06-muse_of_the_round_sky-117-146.mp3"	"b/janine_johnson-bach_goldberg_variations-03-variatio_2_a_1_clav-30-59.mp3"	"d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-262-291.mp3"
"1743"	"28712"	"47770"	"0"	"0"	"2"	"6/stargarden-ambient_excursions-01-ghosts_of_ocean_gardens-146-175.mp3"	"8/hybris-the_first_words-06-rotten_flowers-30-59.mp3"	"6/jeni_melia-the_lost_art_of_wooing-12-come_away_come_sweet_love_john_dowland-30-59.mp3"
"9274"	"46362"	"36315"	"0"	"2"	"1"	"5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-175-204.mp3"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-11-osanna_in_exelsis-0-29.mp3"	"a/the_headroom_project-ciri_a_doro-08-male_voice_for_genang_drum-0-29.mp3"
"38715"	"49519"	"48593"	"0"	"0"	"6"	"6/sand_craig_and_dornenburg-biber_violin_sonatas-09-biber_rosary_sonata_14_in_d_major_the_assumption_of_mary-30-59.mp3"	"1/tim_rayborn-qadim-13-amniat__robab_afghan-204-233.mp3"	"9/strojovna_07-iii-12-partition-204-233.mp3"
"51176"	"4161"	"41762"	"13"	"15"	"8"	"c/strojovna_07-number_1-14-blaudisco-175-204.mp3"	"3/etherfysh-box_of_fysh-01-sanctuary-378-407.mp3"	"d/rapoon-vernal_crossing-09-yitun-291-320.mp3"
"43402"	"54892"	"43640"	"7"	"4"	"30"	"d/the_west_exit-nocturne-10-nine_lives-204-233.mp3"	"d/drevo-christian_themes_in_ukrainian_folk_songs-17-through_the_wide_field_through_the_deep_sea-88-117.mp3"	"c/liquid_zen-seventythree-10-passing_cars-0-29.mp3"
"6257"	"49532"	"6733"	"0"	"0"	"2"	"e/jamie_janover_and_michael_masley-all_strings_considered-02-birds_of_mindrise-146-175.mp3"	"a/jade_leary-and_come_the_sirens-13-and_come_the_sirens-30-59.mp3"	"f/professor_armchair-too_much_mustard-02-daddy_long_legs-59-88.mp3"
"35664"	"40002"	"42627"	"1"	"4"	"10"	"f/lizzi-love_and_you_and_i-08-gone-233-262.mp3"	"8/mediva-viva_mediva-09-mandad_ei_comigo_cantiga_no_3-0-29.mp3"	"1/pizzle-party_patrol-10-farrakorn-0-29.mp3"
"49580"	"8580"	"34190"	"10"	"4"	"6"	"b/dj_cary-power_synths-13-atom__instrumental_mix_trancevision-30-59.mp3"	"4/dac_crowell-spctr-02-northeastern_corridor-610-639.mp3"	"a/bjorn_fogelberg-karooshi_porn-07-wave-117-146.mp3"
